address,cap,partner
0xbaf10da8e75f24A49b1aaBf24C5BC2d69211B03E,5,false
0xEBf8bF958ADBe561a3f3A0B91cD97198a5427741,5,false
0xEcB2513B9C66f4Bb39988A22Debaa683F4FdA38f,5,false
0xFf68967f89396c0b3acf61CFf771f40a8489f0F3,5,false
0x97E8381feff8007044A0Ea77D95f9ebe8F893893,5,false
0x9dFdFa92227b31f6C4521Fa701B0e4aF0bb7a92a,5,false
0xE4B0a3e46E8576A5673FF93517E8244Ac88f0fE6,5,false
0x3e0C2f403074905Dea3C20409D55346f3f30A582,7,false
0xa53fe83FC19acF5E68469979099Ad346c075d2ad,5,false
0x7c890493d9600C6e61C35b6063BAaE4A0ee30D4D,5,false
0x430A12808e10f7ab158582F31FAf48f06B89c32e,5,false
0xD5F6d667bbfAFACd52b8FBca304e5779EE85c23B,5,false
0x46A979292267a552C2062F41E4C80Da86E219E13,5,false
0x17cF2B327BBe09A3CA9693A95dD7b0485bDf81a0,5,false
0x62D997B7C8A899c6aFD3B3e98A012Bd362B634dF,5,false
0xC5FA3Ced1c5AF3d599B33C0421d6147f1B6C2a05,5,false
0xE0cA76821375F201E03064D5761108BEeC04A76E,5,false
0x6e28D6Dd73D76D9467569E0cBc3b1540BC62B944,5,false
0x8eBd8d5839E8C7611381e855059A5E5A51e761A9,5,false
0xC456d38AfB6A48C15E7eEAac9b32c451846808A3,5,false
0x9D3c55d047603E7435Fdd03B0E53B731a58153a2,5,false
0x058B9a983e545dC742bca761f791DEFEc42A7202,5,false
0x5833e1E32b475438224d58d8310CCFb37d0424BF,5,false
0x6Eb72A3688F1da1C0d84Ec7B75f94863e3B02DC7,5,false
0xd1f5857f9bf2C428b2c53829dBc41573Ece2F6cB,5,false
0xe6629a19Cd7175f50A2e8d4f8cD2c23f4ea304df,5,false
0x406F3ffE5bb0f27a8eB71A0F350Ae777D19a560D,5,false
0xeBc453E098EA5Ca81E216441891c84BC4fB6e8E6,5,false
0x5b4F2EE031c38451Ef85b946Bcc86b2979B4bc65,5,false
0xD9bda96bff79B8b59831fc7B08Dc6e37D68114Bf,5,false
0x490562b3fCB3Be17d8321a0FF4ee343EFe90f7B4,5,false
0x7A616CEAEF8C66072Ef5683C32EcAd9d03BbBD9f,5,false
0xA5405247F2FfccEFF2d1aE263016aE9988B28a37,5,false
0x6352CA70f66fc24F0C11EC218a5d907669c31351,5,false
0xF0e3bf7Df5fcD0e25cbe0C9646928063af24727e,5,false
0x7Cb1D8564d2938cB494576E180F8cA3B4f6B5b1c,5,false
0x75874baceF6dcFeD9F3e66BAD3e4a624F8594550,5,false
0xee183D9E1e2D133648829b37f5a0aB6436628C55,5,false
0xf4F9f565ee5C8FED4b25AF38F833FC17F7247FfC,5,false
0xc7d4e77a8a6F7bC7181A6bD042a55eF38e9dec16,5,false
0xb83C32379Bef27Da96ce4D78C62c34F9B461e387,5,false
0xEDDFB1c24adCCB1A35845B09f732875129Ea3331,5,false
0x4aEe1D8EC9fDa87ADc4A8a106883a0f5b1dc1a08,5,false
0xE4655c0c0c891e2261c83555c65B2ce2791d3aD8,5,false
0xF4313C3960B80f9745Cf196D52966fAe003abDB5,5,false
0x5B3b920a07D1099b6936316035aA2CF60DEaA442,5,false
0xA4470e3567bDafA24951e1222CA1FB6db8Ea7D45,5,false
0xc8c626980f06e95825cf2e12F762D2eaB8CA7b46,5,false
0xB6f2Aa2a6877e0d07048c3aF2f89bcc0787Ef173,5,false
0x5a5ad403721bC944C914B74De1276e49fad5F7E7,5,false
0x85abbc31fdd045c38d08c500aa0a58d40ab26cd2,5,false
0xF00e5619aE7EacCcDA52738fF90C699ab3a0E931,5,false
0x805144736F6E722B6df683fBCc8b38603724509d,5,false
0x2Ba30d009D4A4805668Da66c3722bE72D77c977F,5,false
0x7B630CD5f28e23Ab5cf284cACc7777F0cAF04CB2,5,false
0x753A65D93d871e0380d2c0152cE96ecf0b9F3889,5,false
0xA88A5fe9748fdC0539EFF3742b91FF98D973C9d2,5,false
0xe85e2743E41B310c6858F65C9501ddbe16A6a53E,5,false
0x58867fA928B92Ca3dC1c709d058Ea1bfa1FC28d5,5,false
0x3354afacc343bfd68534131ac91415f4497072cd,5,false
0xB9DA22621700F83aF6e24cB2EFdDF6De9d4F5CBd,5,false
0x7E5a5F68fFe34A36031e96cCB193a8CD11DcBCd8,5,false
0x8f6Ece2d6468690A2E7D0f76033a4B779eec4608,5,false
0xefcc705D4e333Ede425E6dCcad320A27508290Fc,5,false
0xE2126A5302a5305588a7Dd5eb781a1A8936878Ea,5,false
0xa6EfD0874ebc5d3aaCD3E67fA574201A3FF85023,5,false
0xd9Ca44BDBa571D14D9993CDE55D19214c88dfa38,5,false
0x95A34019949fEb98Dd3bC029Fcfb7796Df5cd951,5,false
0xF21994be66f115a7cc198222B73cAa7aBB65620b,5,false
0xB458562D8E585E1d50350dA6c846aF22faB1Fd29,5,false
0xfc5564570598c2957056De8cB2dE51fB2571244C,5,false
0x65E7CB1cC512D2de3eABfbF33bBAf14ab453Cd38,5,false
0x54C02303013D0Daf02e5261B5f1Af1efa635D004,5,false
0xbeAc5d55601D152BcA296a40Cbd008f496Bae11b,5,false
0x8D993e15307bEF8EaD013b0e828Fb83Dd3A584bE,5,false
0x8cc6Ab5fD009E8539dB80A836A8E62F6745C0F5e,5,false
0x42fac6AE33945Ab6643D7C4333B1E416C196A76F,5,false
0x4b7895bAE09014cc0dc8466A2a89240913fF6D2f,5,false
0xb2173f8c7740b77a8A376499b658B80F15271bCc,5,false
0x91C1630AFD0FaF97f39b774828f0CC18a666E453,5,false
0xa299311B903437be9f9D414fb0C0c1a8A8373c2b,5,false
0x925DE06d669f14a8Ec0bE8D4017eEf0e573e8d57,5,false
0x5BF556a177cd26eaA3CF19F12cBf911Cd3D8bC75,5,false
0xC43ebe7891Ac39129621633A521238217BfF9C43,5,false
0x2562BCD280E5FC2B6082D93341F416Fe0cF49D04,5,false
0x704AeF02F524f48B88Ad66bFdDa0Aa35ae9A4cdF,5,false
0xcFEFC7F5a224a14bB3C2725CFE5a11B407472066,5,false
0x4067935B28397E30BdA05F783acadA1e7F9814b5,5,false
0x16239c98b15E5CDef8A31074c575ccf82048283e,5,false
0x6Ee23655e01A0108F2531De9daAc9efAb6b0fe0b,5,false
0x693D4f144435944336f8f534425A155451ebc069,5,false
0x4b004c98e5A19d34431244A94a83361f0dDd7345,5,false
0xe55F82931F39C1F32aaA9286Ca983636Db80A671,5,false
0x282712697b3D7fEf468fFC9afbe70AcB02Ccf04e,5,false
0x6D8B744aA0F933f9379180e4a773eCA4063cB81e,5,false
0x0aF2292f766eBf5f6F5122aE5bD301B9B6F62CA9,5,false
0x4129288b301a5C71d5d28Bc2815E79C223bf30EB,5,false
0xa47467EfD942daCBf3b0D1d656bC512847e7f4e0,5,false
0xd469F7e53589Db2A9fF1Cc53b6ADD6eB4c49D1C2,5,false
0x27A6712bbf2E5a3579599A0C16Dd4727F7984e43,5,false
0x624B989ac8E0ac188ecb03AbeF3b3D23A05D054e,5,false
0x461144f8A90e9cEC8151a7f3734C4c2f1eE2AE79,5,false
0xaBA151F56a5eA0D32935a57daf5D7eDF2Fd989F4,5,false
0x2e88163672B0D2CF2FBA66d6b26C92a0a34a43c3,5,false
0x38BA5FaF6c700660d8A61d4d1B5Ba615cb643d43,5,false
0xe183C3Fa6E0E99Bf31db0Da8Bc2077e22ec7AEA3,5,false
0x3c52B4fA783C9670DCd52D34A2B5f216d30A3b4e,5,false
0x04C2227078312A491C515A0B65af8BBE971d4a69,5,false
0xB2383F84D7dAB156AcF727B84235Da12f8270cce,5,false
0x90221193CFdc82Aa5b4f7899dDf0CcF2dBAE6af4,5,false
0x0C1423C6534ccB800C6d3D2ec9a551e7aA547100,5,false
0xf402F0eB63828849A2066b1481Ad943d011C3d72,5,false
0x04e1600dDD9353455EC313B31a5BF093Bc813B05,5,false
0xcD5a7369A037E5af87433C12953b5DA0AB2B1E18,5,false
0x51a8762AbFfd07922aAbF0220fd38B5E2dA6A0b6,5,false
0x790f75f416d77642ADf13b3Bbc7c9909CF02F988,5,false
0x097991355fdB5Cc692275f5bEF676F8A4fEBf942,5,false
0x8AfF7d8c57Ff35aa2074685Eb012d3696C5BaA70,5,false
0x4dE209331F44E89b6E644eE2fa9062224bC6074D,5,false
0x028A8D4bE2b8e6263AaC5Bab19b608609607a62f,5,false
0x5b372d5D2060be8597Be02Fd7eC82866aCD45046,5,false
0xc9e652DFD8Fb2e29cF2564837Ea9EeCAAD134f99,5,false
0xa4f33A473e2bB08c20344d40C6C4a9ae074C0D86,5,false
0x5FD9A3203c67367D73B65014430117724f8d0609,5,false
0xc4da428538927902e43d39c65e5c978e4b2f9382,5,false
0x11b7246173E16F8C10b07d04b719E48282EBe2Cd,5,false
0xE59Ae36e5bAe62Cad60d01DF79CB2699E74eD182,5,false
0x89Ece6bb75F43E5Da59e5a381E02Cd34A7bD38D7,7,false
0xa586a170d9280a6Cc0c9ffBCe220C83C6909639b,5,false
0xa7c7252173641847619e22db001e141cebe85323,5,false
0x7bE441FA6F564a342611e72a9f73D0892d0E117b,5,false
0x03bCD8BD340cc4FF3861CD847941F525a66331f2,5,false
0x979f45CA803F73C656e6FEDC23b0F4CcB95Fccb4,5,false
0x12EC2AbAdA820562bA59b52A04694A93Aa13914F,5,false
0x7212C2d46d4051351b0d61e886A549160BCb05eD,5,false
0x850352b0C61aac1EFDe8c8a4d6C5a17f49e266f6,5,false
0xd93410732800fb5eE3ac31884cd36cA55E7D96B7,5,false
0x6f90bA6dB273bfE8B4727b646654d053c7ba576c,5,false
0xA97766B2A8d9AD0a9837Cf60bF3c4F1dE0Ca1141,5,false
0xA1e7bE837D6d96edb4ECac54C41De05995DF15E9,5,false
0x6de5689b2C3322Ac5410039a023Ba43c8f63a1dd,5,false
0x28c5C99982664B85682Cb7a644F885D6926261B8,5,false
0xb3c814B4FCff85d3416426312277dfD51605dF4a,5,false
0xE167c9259822F152AD84dFeC45A9060A1f8239cb,5,false
0x9E34DF1A4bdCa68Be6A5579DC46AbeE9F5F3bdcA,5,false
0x66a6835A48B5d00Fd888993ae755b22d15CC0062,5,false
0xfe735dbB5C770a01bcAeA99434Cde20057eb35dF,5,false
0x3f98c0F0fEe6F31CB61388045fAF6a4c473C7004,5,false
0x715bA87A4611501Ebf2e4870a3d1361eEBe7222d,7,false
0x5D872e67f271B91730bFa086612e5e75413591D8,5,false
0x78c58A0572Be5C3a723a18733427F6fBe20594E4,5,false
0x2A03A7Da1909aac0E2a9b2809c9C84Dd832B59aB,5,false
0x2f4668c4c093537BacF6E3aA39c93848fE3aC937,5,false
0xf0c9231A2e9ed55D118D9Db6843BF6AabFB30473,5,false
0x2F60Fb4C9e4Ca5636E2c496a56FBBe11465d6E8e,5,false
0xaB91D3eB430142A98eDe22FfbB4c2A4e3Ee64096,5,false
0xAf925637723eAec63096F0783F65029902f5f17A,5,false
0x86a46Bafba38aDf22aDC1A869c574E18FaEa4A91,5,false
0x603631ac3704234c44775B97580c65d46252eC30,5,false
0x7cde91f7FE1A2A804c7c8Ca56E37ccfe271504BC,5,false
0x7dB61a6C451318959375F4c2E8827CB66452da44,7,false
0x1044910bd2a705d2DFb978081452Ecce1801D555,5,false
0x91bdff829265f5BdbCF1946329FAF43e9F418e6C,5,false
0x9b4f7AAD397972Df4187fb6f362062C94220F47E,5,false
0xECb5926b3E4f5d9abe137deb6c07Fc71E5aA2F3c,5,false
0xb6aF8aaC5CB245c40fFB6E050641c17925b46E0a,5,false
0xe9D0695eC410Ab3f7E95c9fBaaa64514cBfA1720,5,false
0xeBb2d0A6eB4D44057BbA89713650B7ecBDb1Fc00,5,false
0x0f8e5ebF136667b5df96E5A34b77965D125aae60,5,false
0xA8e816c32d1BEeE5e1C446d175f609a225f842F2,5,false
0xdac9167aa2EAec47B21F007FA9cd5ae59850a74B,5,false
0xcd6AC6Ac033AE7f8143719Be2aB190C2161b7f40,5,false
0xDf4AB4E9abaCeCFaaC9F4590e369A9Fa4231a47E,5,false
0x9eFCB9dcD66E9056dda436C2B988aABb16e7F62a,5,false
0x9033C39412FE678055646DE8673Bd8d357D56426,5,false
0xCc4c523117398eb38F051964Cd4B95434D3Ad86c,5,false
0x2629FF4B050e82537771DBd7d3ae3a8C02312f68,5,false
0x414c2ef281620bd381ef2d984ce7ccb72ae2d9e1,5,false
0xB90Bb6bd2AFA29F2862276D0a9bf06CC61d66629,5,false
0x67d7a1857cC560B1Be303716e833cd30A43dBb11,5,false
0xb84752725ebcD26735bBC341EEde4E06206363Ed,5,false
0xF81f2622EF2e9bC0cba89E7A41053d08FB540bd6,5,false
0xf2C7F66A54A14d642C7998b05177F41b70398A01,5,false
0xA0253fbe36208602D6E5a882F6662959bbbd9fe6,5,false
0xC1BD2C0B2626DE56a04570b8c39c73Dde458c307,5,false
0x7290Cb2e8537D8aF9559eE35649a024a6819Dc23,5,false
0xe740F66fF9e3Af47c332770B24D192770Fda929e,5,false
0x8AF6727AD0Ad4FB3CEE9c81C29A3C741913c7B5a,5,false
0x17A53959bAFe1070F64A2B424145B62cBE282dd7,5,false
0x97B491C795C621A10F2448B13457660ed7634B42,5,false
0xb99353542cD889Fc8475D318EAFEf0A0a86E53c0,5,false
0x0ed5468f0a9278637a2eF59c765349001f0D4632,5,false
0x95A1031F2f5186c53d791854667CFbe77A9d8ccb,5,false
0xbbfaa3bbdf602c07c09eb085f0f3cd6a2856c8ce,5,false
0x543EFB523ac62472A3393E17DD0E5EA7E3b26E80,5,false
0x2987485F0FfF7F4B8749132F5669a4ef86224F41,5,false
0x56ed4C78fAe2d43c24deACdB79065bb0736F5c0B,5,false
0xda0228B5fF4c366c98c8D0ce5e0cE382F33FD28F,5,false
0x0F50528f868a9357c7b98F0CD0e050AEfB72073e,5,false
0x7b38C00C91dA0a26d8D9E0BCBb580E66C232b3A9,5,false
0x4E0ef532bf17caA16fa619e293f33aB4532611Aa,5,false
0xd3e726423dd60836De357D359a6045Eedc21c2c4,5,false
0xd42A167490cD79FBa1aEC0a5c87BeA721cd09ed9,5,false
0x0019977941D62713b7Ff8472689EeDb465Ac1f4C,5,false
0xc545e4535C134B1f76527d59B387C44DE8EddA3a,5,false
0x4d23d455D10fc000Ef55d2596A00D75c57479f16,5,false
0x19C7545E41E94D9be68EE4600287dc4E98E82712,5,false
0x556d5d9488bEF872f2F56EF9bb1857f319A439AD,5,false
0x9bFF70FC063fB6693d84AD4D26BC15BF620d711e,5,false
0xFA8725DedB72c2718a370a295A40910f54611148,5,false
0x5f4D7e66841ABaFFF63E149241C5401ea77c7d30,5,false
0x38E925B347aea44297456A19C599a1393694689B,5,false
0x7bda6dC27A6b6c6FB3EbF772828E59C7227297b7,5,false
0x501E776f9c22D0eAe667067e0183A964D68E9ddD,5,false
0xaA2c3A9CC3deef5A184077427ef7551B2e0056AA,5,false
0x995Ef971CD2458a9C3219dd34F5cE3200911Ad62,5,false
0xf0BB60DA8340679B970C74144718804e908752DB,5,false
0x4c3B2761d81ABd96D967Cb07C224E45836f53ED2,5,false
0xDceF7EF718100B5A98B4b44AEe6e4fFA41E9492F,5,false
0x59f31a4841AaDBDDb0c069Edb0217893E1135e00,5,false
0xDA54D1DA052BbE9702A38C124922a4B5C5Db6dae,5,false
0x7eAb61093743aB6c321688bbCD30ed339c1Bc1eD,5,false
0xb6e7231A8d65FA771285ECEB0adeC518DCa318b6,5,false
0xa0c68c638235ee32657e8f720a23cec1bfc77c77,5,false
0x570fDeB84393a7fA27C1d854Efe24Fad4DF40496,5,false
0x3447d044796bAEcc57ff51A646282dd7dD48263A,5,false
0x98f325EB3C0Ff1cAB507aAF6b9A4e6e46B0E88F4,5,false
0x29913e0258B38E34e544fdB56e9C302B2de2b39f,5,false
0x7F276DA8C1fC0a64FD41695CfE584858b80e4e6b,5,false
0x821c5b30cA2cbfC4ceDd6555E8e9595Ef1dc12Df,5,false
0xF09E6d5EE9b5B7FC84412260FD6E6D70dCadcd9C,5,false
0xeA1BB176d76438302D48607d6bD56574510E914F,5,false
0xf2fC4950fA6B5Cf030dD3dbbe00c36862CDcaa0f,5,false
0xc70359dE451f04202bf6e4Ce3a5c78ea02284689,5,false
0xd4F5B763F5C995cd17f2E1E66c5B564Fe01E13C5,5,false
0x46541c9c2C88b9734cDa4825eD80aa82C4EBDAa3,5,false
0xEaE6bfdd954904bA14489Eca3079361aE0a69F86,5,false
0x6Db66bcA64f06D7A4C06dD6aBe386D33a498A7A7,5,false
0xc501601Ba4C7bc4a8fFFa52B2F4F74adf517798A,5,false
0xb5f325842e284DE5440c74D222576EEc86799BbE,5,false
0x46073C5689ff372f8Fc2659F9A136b7DB14340e1,5,false
0x77B0e630CfBb3B89F2F4Aef67c37D990B8C8A83E,5,false
0x7cA667eDFCfed8b73b23Bf825406F3558A856689,5,false
0xf56f98fe17836340f9Dc6970258018Ef018656e4,5,false
0x6C77d3a6563BbDc5c0E76123E82E92B7B28a5aD7,5,false
0x79fbC2BE54Ffc434300b493a42d7b17280bd0C81,5,false
0xB79ab8E85cCEf5f3Bb590550F75e210791Ea8F76,5,false
0xB79402F5193CaE89Fe3baBB8409785bFf71b8dFE,5,false
0x847bE9387612622d41DB4d1b7a634cC73180f311,5,false
0xD35abA8232E2657EF3DF90EB1a68713860dF3129,5,false
0x74A048ec7311baf96612394bBaD4052B73517D21,5,false
0x957B50DA789e5185023De912B2C98c2F4A77061A,5,false
0xF1d609Af9E5126BAb145286ceD8FEc8F341A7b04,5,false
0x2213d49Dcb5cA613eD68049667650deE9C82d063,5,false
0xAF3B411bCE652Fc3ec5abe7eEB5873d47DEF3b4A,5,false
0x5FD86dbdE3B89efD542Ab13B8c2C939c8a26c5Fe,5,false
0xB306BBe9cab1DcCAB2928634406BbaD1D743C2B6,5,false
0x349128aDd7810d75dE40035e1EdF3146a7ff54Ed,5,false
0xd3132adD65A032F631d6eD9b4a5976b0673af4Ef,5,false
0x5c47cDc8aD3434948448D92AFeaC8eE977d7d546,5,false
0xCfe609f7dd4dd34aBd015B8042a609Ba970681D8,5,false
0x6D83a8CEFe479A27c08D4AA8e1d7510D2289C2f6,5,false
0x3C5B3b30B919489292F8ee981ad1848D821D863b,5,false
0xf20317dbCF2afd35e4cd16D9b4Beb8E30B82Ad28,5,false
0x95cC66194A41AA296794848598748dec6ED393c4,5,false
0xEEA468cB635C8264a1ff27E62A45690ecD1504dD,5,false
0xAD47426C1f706440fD00f646Fa3F47704891d7EF,5,false
0x62ddF298EB9f52e8316DBA97bde6BB02bc14bFe9,5,false
0x70D255c33C4b7B93Ff529d053E84a1C81F8d7401,5,false
0x28aDFDDff4F8e72501869ad43720d89339f10902,5,false
0xA06811CCA932ef48D86bb893E46e58740f03de5A,5,false
0x2f14b0e0AaC7dd257A50c85A61e3ce03A3697B10,5,false
0x8fbB3d193bd96A2729abb31f89A7cdfe5559Bd7E,5,false
0xaFE737eA1d098256A9E14782C764aFbCf394b5C7,5,false
0xF88C630977bBE2d85f2f3805457A1e0367F7E56c,5,false
0xD5f90Df6Fe8c6bF3EFD785192891adeD378C2283,5,false
0x10fc36BfBBf6e0778f819B799D7ec8DC7fBA9cc8,5,false
0x2260D513f16C4a20eA289A7702B3c93AdFb00A57,5,false
0xF25F80a418A2499fa9CD1D326C8b3d4cbeE80913,5,false
0x9fc22B4DbA438Df7358aF748efaDA792e9d635a5,5,false
0xA2f989ff2D2A50A6076FC366761f5015C2289A2A,5,false
0x113aDD6AF95fC0953a5090DEA35b196044759F65,5,false
0x1858fEf44bfFF89BA7c6493e36d96bd98c7fb2CE,5,false
0xA3B2A33f3aedb226Df6820880445B4339c0213b6,5,false
0x42631a65500649136BDF7CA168694f6c072eb5e9,5,false
0x35908f16B473992762b77fC8CA0c655D4Df7Bb10,5,false
0x99fa17Af1A8F1F3Da5863e4FF05F401E77e585d5,5,false
0x32c2A87a8AED38Ff75fb2029CB0a0e1Ce4A7Fb99,5,false
0x0f4e4d1Bd54AaBb1575339aA71E1Aa22e771F854,5,false
0x8f432c6aa4da9298baa589Ae7539eA5746e8C474,5,false
0x972A6D9674A261a3C4BEcb2038B7E5D6ec9b09e9,5,false
0x126298D5E5D969772b08EcC969C77dCdD7f0D326,5,false
0xE65b226A175144FE98b98e3F624412cc13c73c9F,5,false
0x8CbFA433b07b77AB0a4FD38bE1137f149b3288a6,5,false
0xebE9f2bBD5e7b3b8099233aFff654c6a9BaC679C,5,false
0xD62750F714dd1D34E19d009638cfE7fABCE7Fc78,5,false
0x80191032fB4d309501d2EBc09a1A7d7F2941C8C1,5,false
0xecfda0EEC546B5410545286fE6439ed7fd1E6115,5,false
0x9eF0E90AF0dE5c249cBc33e2670BCD68F0607abf,5,false
0xec4551C3eF737F737733F051F2082b5de806EaBA,5,false
0x580E9Bc708Ed7Df112C44F47Aeb1f8deFa241e94,5,false
0x1bf042E4E9304E3Ace62fe6B4C413DAE284F9225,5,false
0x97e5FEd154430029c881bF5485D44c5F1FB75c46,5,false
0xF44043162d8627Fcd7b46De9706D3eE29f1bf0b2,5,false
0xA9833234bF956f55Cb0898D21a6b27CEcF5Df3ce,5,false
0x06444728b9e9cA07310c2EEabCD198385593Cf0E,5,false
0x8b5e625E07e0A16502a1ad0bc901265B5FcFe6a9,5,false
0xa3650C583D1aC2463729A632d73C9487bF1A2039,5,false
0x5b63750517F29F9CACAe9D325D7841BF29774788,5,false
0xC61080CAE8547Ed90Bc60AE8B62203CDBC7ef04D,5,false
0x7A5eC7E35d37f50D9664FB9F91B7e8B8819807F2,5,false
0xECd9277545dA4fB52c7cf60BabffD170349C0e4f,5,false
0xa26d3cC29ECD2C1f26893c2d9Bdc482111377C4a,5,false
0x4aDF1feA74e9a3bdd61A55fD79D8F8AcE6f96f43,5,false
0xCCC75D54cB0aA977310031ad04eD1CF47b52088F,5,false
0xb2a0BBAc7ABb46ce4E1fAcfB67dcdfed753A593A,5,false
0xE7f2D89Ca6CE1d6305dA2a015529C35a9c3469C6,5,false
0x85f97A3A85bC3793CA19C26168Fb59d647dF03af,7,false
0x640b4d996bdf93ed5d9c0a4dcfbf93f1cc86264c,5,false
0x17a3d92B704A94b888AF5D0821A4c08c31bC4647,5,false
0xd6CF2571e1c58E2A57D5A17896F7DbFe49CDBFa1,5,false
0x404fB4d4477730C0Aa903b9dc127e634B27F2620,5,false
0x4459d1D4e9378f1C28f6C40d3b74a0b490697797,5,false
0x345D5543eb6cc2bAb2122c738D318a21817DC346,5,false
0x23b52A2F2EA4B40144c36432D868Cab611ba3207,5,false
0xcC23Baf87542838C1B06c48b2aac6Ccdd7EeE59e,5,false
0x49bd6Dbc773384c235F871574bCA609C95ea4Ef2,5,false
0xcd13397678118D5530B76BcAb6c867620130D072,5,false
0x3D737265C74CEfc61C3174895832BcF747d0d4F1,5,false
0x35A1bfB91a89882152F7Cfc985AE5c2B3a60D6ea,5,false
0x6E931d3B62f393Df6391DDB03D383ff7025415b6,5,false
0x92B6720b43334E4Aa5cBb45DFE741524DBC8FA2f,5,false
0x88fF5502bcab641f6425e87f18A8cA705590A168,5,false
0xd90ca14ed9981d4650cc281403d0cdecee00432c,7,false
0x6A7da823651499fd30Da776c744Ef509Db3727D2,5,false
0x7AdE8e6AC0B9550f3567e72ea4E4F72Bc5c14747,5,false
0x9932a757C1427f3c6219028EEA8171c48Ad76f8C,5,false
0x46E9c4CCDF6C12725a9F2fd5860dDF1B09fb6eF6,5,false
0x9dcd462984Fa00deC895ef1Fd5fBC9ad5c0f14f8,5,false
0xa4807ed7228F0aD7ed391DB4490833fB4C8A0bdd,5,false
0xB2eEA2FCd3db794BF6bE9d83E0dbfa5492beb39B,5,false
0x890A8bf65D6551E5f91B5621701FE806Ca477624,5,false
0xa07a69c1E1e7Bc216fBE6AA49148A88865082981,5,false
0xAE60E5Ec7637dDDeBf77025bC5424b4aC1Dc1A4B,5,false
0x4c1941981902e83de34681F8eE6a7795d7B1205b,5,false
0xff2f9dCf3F81004cC3B79288596e92ff4a002D01,5,false
0xfaD3C6c6A249fCf334669551052b01BB5c348c2A,5,false
0x83ae6754EC321aaDd15dBcDFaC91FcA0055F039D,5,false
0xfe370d90e422967c8D9F07593fe9eCc43DFcf06d,5,false
0x2e1d27C25214890C5C651963675d89Fe1025e33F,5,false
0x9C81428E2bFd6DCd299AEad5043911a7441ee878,5,false
0xd60e151112C91F1057DeB7d512D24dbaf1828c71,5,false
0x6Fe9B4028FFf60EC5cf3e6875327182E6C8d57a5,5,false
0x796D9E5A1f9F0aB3e72cFCA12B8a5CAF26820336,5,false
0xb1F0c64b37e325bE05F61E4Bbe1172b970d05441,5,false
0xcB848E7063CC10AD4D7BE0eF52DABc256c0441f2,5,false
0x45Ab04C54264F485eeF8DB0c20E531E9D37cD53A,5,false
0x4300e4546128F7Ce43b8C312032367b0136Ac76D,5,false
0x682C115E0784db5255b800b912cd1C062Bf93f4d,5,false
0x43C4552B8e372dA4f3043783716d71D7A94c9217,5,false
0x07bB791D63C4ef361A24cA7A7f7efA8f8AD2883f,5,false
0xF020A096BfdFeA7dc01eE1050681a100a122f331,5,false
